scorer,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000
bodyparts,nose,nose,nose,body,body,body,mid-tail,mid-tail,mid-tail,end-tail,end-tail,end-tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3574,378.03155851364136,343.0663204193115,1.0,359.20956802368164,372.30401787161827,0.7319943308830261,368.51391649246216,357.26361083984375,0.000571906566619873,382.93353509902954,345.16040110588074,0.00021913647651672363
3575,378.0819001197815,343.7294924259186,1.0,360.2900040149689,373.4868212938309,0.9010401368141174,368.0200877189636,357.50800359249115,0.0005168318748474121,382.8936276435852,345.5534586906433,0.0001646280288696289
3576,377.9704518318176,344.0245518684387,1.0,360.50950741767883,374.679851770401,0.9887280464172363,368.4391465187073,357.3706223964691,0.00037169456481933594,382.8880133628845,345.7761890888214,0.00017252564430236816
3577,378.27416944503784,344.5214014053345,1.0,361.2379426956177,374.38680243492126,0.9992183446884155,368.47475242614746,357.5853500366211,0.0002951323986053467,383.1055154800415,346.1477930545807,0.00014775991439819336
3578,377.34202766418457,344.8883943557739,1.0,361.41474294662476,374.5956132411957,0.9994601011276245,368.22018909454346,357.8470244407654,0.00029224157333374023,376.50567650794983,341.5430574417114,0.00011664628982543945
3579,377.132333278656,345.39264154434204,1.0,362.01167488098145,375.3970596790314,0.9988459348678589,380.98993718624115,336.33680534362793,0.00016444921493530273,376.8382248878479,342.17645359039307,0.00012248754501342773
3580,376.5177402496338,347.1238144040108,1.0,362.34376204013824,375.1317024230957,0.9975689053535461,381.21456944942474,336.3967442512512,0.00018683075904846191,381.7930874824524,348.5883438587189,0.00010088086128234863
3581,374.6676619052887,344.4080023765564,1.0,361.7755937576294,376.14226818084717,0.8806214928627014,367.6481213569641,351.2171320915222,0.00026735663414001465,375.1988468170166,341.097843170166,0.00017958879470825195
3582,372.55891507864,342.3118140697479,1.0,361.70729660987854,374.70021653175354,0.9329386949539185,367.1667516231537,350.539133310318,0.00034937262535095215,374.344895362854,339.3514652252197,0.0002428889274597168
3583,371.44906932115555,345.07906579971313,1.0,361.2759590148926,375.29923152923584,0.2617100477218628,379.8392618447542,336.95726108551025,0.00033596158027648926,373.67824363708496,341.3530025482178,0.00024622678756713867
3584,370.06532204151154,348.78270494937897,1.0,361.7751302719116,376.2928977012634,0.0009317696094512939,378.7745875120163,352.07231044769287,0.0001862645149230957,368.6574158668518,352.8520805835724,0.00021564960479736328
3585,368.7285575866699,352.47466707229614,1.0,382.2740828990936,366.1159529685974,0.00034928321838378906,378.41579496860504,353.27655363082886,0.0002969503402709961,372.15782737731934,351.7590985298157,0.0004425346851348877
3586,370.87752664089203,349.58037865161896,1.0,360.71064615249634,378.7710350751877,0.009322822093963623,379.03594982624054,351.86993885040283,0.0002282559871673584,368.63818550109863,356.7552933692932,0.0002688169479370117
3587,371.35230189561844,347.2386417388916,1.0,360.45759081840515,377.61602115631104,0.810935914516449,380.3410325348377,336.74372243881226,0.00020587444305419922,369.7830858230591,351.55051851272583,0.0002608299255371094
3588,371.5797331035137,344.6364150047302,1.0,360.1669590473175,377.32765340805054,0.9018526077270508,379.9110981822014,337.2042336463928,0.00026163458824157715,373.8594856262207,341.03954792022705,0.00023347139358520508
3589,371.56827196478844,342.36338472366333,1.0,360.04802417755127,376.85552859306335,0.964134156703949,377.3371651172638,341.6537171602249,0.00024837255477905273,373.6755585670471,339.50860357284546,0.0002814829349517822
3590,371.18130016326904,340.888244330883,1.0,359.58444833755493,377.6702399253845,0.9931055307388306,366.45464515686035,358.2844352722168,0.00027954578399658203,373.5720896720886,337.98023223876953,0.00029155611991882324
3591,372.49205699563026,338.8476686477661,1.0,361.08181381225586,376.32752084732056,0.9997595548629761,380.02147941850126,347.6785634458065,0.000269085168838501,374.4609775543213,336.6363000869751,0.0002630949020385742
3592,373.00479435920715,338.8458927869797,1.0,361.1499066352844,376.1886591911316,0.9999019503593445,366.0071623325348,357.34311270713806,0.000268787145614624,374.6769971847534,336.6038751602173,0.0002506077289581299
3593,373.2773424386978,339.5160183906555,1.0,360.9837272167206,377.32934617996216,0.9988181591033936,378.0550329685211,342.3064167499542,0.00035324692726135254,374.63086223602295,337.20906829833984,0.0002911090850830078
3594,375.22608041763306,340.56358486413956,1.0,359.38859367370605,379.2360999584198,0.9989742040634155,367.8004972934723,350.59885716438293,0.0003216862678527832,375.3701272010803,337.6266665458679,0.0002192854881286621
3595,377.13862466812134,340.45881086587906,1.0,360.26743936538696,379.4865283370018,0.9998434782028198,378.93385422229767,342.0931763648987,0.0001926124095916748,372.9187733530998,338.2063207626343,0.00025665760040283203
3596,376.808057308197,339.1723176240921,1.0,360.3744354248047,379.58471712470055,0.9999508857727051,367.13630723953247,337.16737842559814,0.00017586350440979004,372.6659848690033,337.29670667648315,0.00016680359840393066
3597,375.69711446762085,337.7531056404114,1.0,361.1719148159027,378.7577362060547,0.9999865293502808,366.60115814208984,337.119348526001,0.00017565488815307617,372.0610122680664,335.17760610580444,0.00017750263214111328
3598,375.08075404167175,337.12413692474365,1.0,360.49782609939575,378.52377140522003,0.9999825358390808,366.4580760002136,336.98580598831177,0.00013968348503112793,371.66644382476807,335.1633548736572,0.00015878677368164062
3599,376.1941351890564,337.5459794998169,1.0,359.96227979660034,378.6015764474869,0.999963641166687,366.83893179893494,336.9807758331299,0.00016745924949645996,372.6210889816284,335.12248516082764,0.00016880035400390625
3600,377.44637537002563,337.4462559223175,1.0,359.84638929367065,379.1818608045578,0.9999540448188782,367.3301303386688,337.11414098739624,0.0002358555793762207,373.8839988708496,334.9560396671295,0.00024271011352539062
3601,378.34538745880127,337.3970470428467,1.0,360.1732714176178,378.81489634513855,0.9999639987945557,367.6327426433563,336.8134059906006,0.00019228458404541016,380.7980213165283,336.8537917137146,0.00018137693405151367
3602,378.02560567855835,336.97490525245667,1.0,360.57749104499817,379.14927488565445,0.999982476234436,367.3997702598572,336.9457359313965,0.0002078711986541748,374.06053829193115,334.59913325309753,0.00020676851272583008
3603,376.1032872200012,335.8535466194153,1.0,360.7656099796295,378.51357769966125,0.9999867677688599,366.8381175994873,336.9837646484375,0.00018480420112609863,380.5906138420105,336.0556354522705,0.00019872188568115234
3604,375.02213311195374,335.7388713359833,1.0,360.940940618515,377.90615463256836,0.9999884366989136,366.4836370944977,336.82616090774536,0.0001405775547027588,367.0403735637665,380.7108097076416,0.0001372694969177246
3605,376.1015067100525,336.4566195011139,1.0,360.1845438480377,378.897025346756,0.9999855756759644,366.73836183547974,337.01925134658813,0.00016447901725769043,380.4474124908447,336.3124346733093,0.00017517805099487305
3606,378.8412551879883,337.10790181159973,1.0,359.52510929107666,378.72711050510406,0.9999686479568481,367.78759717941284,336.8230490684509,0.00017625093460083008,381.1226053237915,336.6450414657593,0.00023514032363891602
3607,381.47871720790863,337.14769673347473,1.0,359.4625611305237,378.41854786872864,0.9999650716781616,394.07267212867737,347.32237190008163,0.0003477632999420166,386.72814750671387,336.3280601501465,0.00025203824043273926
3608,382.688761472702,337.3221869468689,1.0,360.123548746109,378.5934911966324,0.9999856352806091,394.57282996177673,346.9548125267029,0.000308305025100708,387.45892906188965,336.2657332420349,0.00023323297500610352
3609,385.7202219963074,338.6950042247772,1.0,360.27967953681946,379.30828708410263,0.9999923706054688,381.7183973789215,355.9615825563669,0.00033658742904663086,388.4792079925537,336.62829971313477,0.0003421902656555176
3610,388.1077914983034,338.6938033103943,1.0,360.83009910583496,378.57840847969055,0.9999946355819702,381.91328859329224,356.4406023621559,0.0005505084991455078,389.9067749977112,336.5372357368469,0.00031766295433044434
3611,389.8993464708328,337.7430934906006,1.0,361.9776906967163,377.9520015716553,0.9999970197677612,382.17472434043884,355.98368900828063,0.0008309483528137207,391.07392024993896,336.04703187942505,0.00022545456886291504
3612,390.1285650730133,337.7511134147644,1.0,361.9752676486969,378.2523248195648,0.9999977946281433,382.01984548568726,356.15521132946014,0.0011751353740692139,386.68402004241943,335.7173709869385,0.00019854307174682617
3613,391.35709142684937,338.4009333848953,1.0,362.1224318742752,377.66617131233215,0.9999974370002747,382.5686242580414,356.38230764865875,0.001096963882446289,387.733745098114,335.83728885650635,0.00024390220642089844
3614,391.9829890727997,338.7791602611542,1.0,362.33875262737274,378.07664358615875,0.9999978542327881,382.74621653556824,356.21864028275013,0.0011632442474365234,388.2072820663452,335.8715090751648,0.00023370981216430664
3615,390.2695050239563,336.9465985298157,1.0,363.1497432589531,378.03925335407257,0.9999987483024597,382.0688569545746,355.8648246973753,0.001092672348022461,388.0277214050293,340.1709337234497,0.00019630789756774902
3616,390.06778264045715,336.27503776550293,1.0,363.58174538612366,378.1579877138138,0.9999991655349731,382.1854431629181,355.57544109225273,0.0009399056434631348,387.9272971153259,339.82537364959717,0.00019478797912597656
3617,390.9259765148163,336.39251613616943,1.0,363.7179137766361,377.9797773361206,0.9999991655349731,382.77642846107483,355.18656581640244,0.0006741881370544434,366.45545196533203,380.30476728081703,0.0001913011074066162
3618,392.4752588272095,338.44688749313354,1.0,363.9395981281996,378.3727173805237,0.9999992847442627,383.2018070220947,355.8336582630873,0.0006831586360931396,396.11635160446167,337.6166706085205,0.0002995729446411133
3619,394.36366987228394,339.8164731115103,1.0,364.2821854650974,377.68613862991333,0.9999990463256836,383.99250507354736,356.0732872784138,0.0006999373435974121,396.480167388916,338.3536343574524,0.00024709105491638184
3620,395.48408937454224,340.54448533058167,1.0,364.64005732536316,377.85127782821655,0.9999992847442627,409.5622799396515,348.1867006421089,0.0004883408546447754,397.0693521499634,338.8754372596741,0.0002841055393218994
3621,394.1086382865906,340.2103647440672,1.0,365.7072913646698,377.8839604854584,0.9999992847442627,383.98153710365295,356.07826486974955,0.0004591047763824463,366.33031129837036,380.321464151144,0.00026491284370422363
3622,393.74329805374146,337.9558615684509,1.0,366.6584587097168,377.37173533439636,0.9999992847442627,383.9907064437866,355.7603290230036,0.0004311501979827881,396.4775290489197,337.29086542129517,0.00023224949836730957
3623,394.9363372325897,335.63420152664185,1.0,367.3704619407654,376.87535572052,0.9999998807907104,383.9873423576355,355.43657398223877,0.0002455413341522217,397.55845403671265,335.71885204315186,0.0003108680248260498
3624,396.86812657117844,336.4034376144409,1.0,367.18299865722656,376.68728160858154,0.9999998211860657,410.3705496788025,346.6617308855057,0.0004487335681915283,401.80964374542236,335.4767918586731,0.00027000904083251953
3625,399.7302966117859,338.3159260749817,1.0,367.57742977142334,376.8805766105652,0.9999998211860657,410.4081355333328,347.4373903274536,0.00031182169914245605,403.3926477432251,336.35723876953125,0.00023287534713745117
3626,402.50152134895325,338.20908772945404,1.0,367.9205195903778,376.6258454322815,0.9999998807907104,398.44171261787415,349.26411068439484,0.0003403127193450928,404.81645488739014,336.05703258514404,0.00022494792938232422
3627,402.9773131608963,337.80341958999634,1.0,367.9845223426819,376.890784740448,0.9999998807907104,398.6184186935425,349.16470539569855,0.00033420324325561523,405.2109565734863,335.97349524497986,0.0002295076847076416
3628,402.0198612213135,339.723923265934,1.0,368.43023204803467,376.6189908981323,1.0,398.64601159095764,349.6690686941147,0.0003286898136138916,404.78129625320435,337.0886273384094,0.00026339292526245117
3629,401.7736072540283,338.9241433143616,1.0,368.99778723716736,375.688946723938,1.0,398.6600151062012,349.36600387096405,0.00029838085174560547,404.66407203674316,336.5917754173279,0.00020805001258850098
3630,402.53708708286285,335.0613718032837,1.0,369.00728368759155,373.70871090888977,1.0,387.05026960372925,380.8451934456825,0.00016361474990844727,373.7201291322708,376.46381855010986,0.00016644597053527832
3631,403.3789761066437,330.82225465774536,1.0,369.62039947509766,371.19938510656357,1.0,386.5558738708496,381.3819853067398,0.00031051039695739746,382.470516204834,382.5256996154785,0.00025334954261779785
3632,405.2137851715088,326.36873984336853,1.0,370.18826389312744,369.78617095947266,1.0,409.40480160713196,325.7235360145569,0.0003439486026763916,382.4727728366852,383.0242564678192,0.0003058314323425293
3633,406.9998686313629,322.68489122390747,1.0,371.8308428376913,368.1745834350586,1.0,399.21300292015076,340.1909843236208,0.0004877746105194092,382.1268527507782,383.2955002784729,0.0002613365650177002
3634,408.20402097702026,320.4342885017395,1.0,373.7732185125351,369.22243785858154,1.0,355.97326278686523,366.97314453125,0.0005164146423339844,412.3353896141052,320.56707668304443,0.000324249267578125
3635,409.93250608444214,318.2786467075348,1.0,374.43129658699036,369.51880168914795,1.0,356.4397511482239,366.5911157131195,0.0004852116107940674,413.70846796035767,318.8807632923126,0.0004582405090332031
3636,412.0423425361514,319.0399160385132,1.0,374.91378688812256,367.99332189559937,1.0,355.6549234390259,366.6457939147949,0.0006234347820281982,417.2670431137085,318.76411056518555,0.00024074316024780273
3637,417.7128438949585,322.5425066947937,1.0,374.3639461994171,367.53905987739563,1.0,355.34057998657227,366.93149185180664,0.0005269050598144531,364.39447489380836,365.51040053367615,0.00022494792938232422
3638,421.4159643650055,325.6308642625809,1.0,373.3912924528122,366.63636565208435,1.0,354.8370294570923,366.5394687652588,0.0003243088722229004,422.3573775291443,322.718777179718,0.00022867321968078613
3639,420.9711861014366,327.21597385406494,1.0,372.6773484945297,366.50957584381104,1.0,354.6313142776489,366.56009674072266,0.00027883052825927734,422.11298656463623,324.1014394760132,0.00023916363716125488
3640,416.6826846599579,329.70530700683594,1.0,372.0982501655817,367.1765158176422,1.0,354.58549404144287,366.762001991272,0.00030621886253356934,365.6646602153778,365.0342744588852,0.0001977682113647461
3641,416.0233497619629,336.4290580749512,1.0,371.63091734051704,367.76304030418396,1.0,426.54718112945557,347.3612639904022,0.00025787949562072754,419.88613986968994,335.0672173500061,0.00024455785751342773
3642,416.2155075073242,340.6247908473015,1.0,371.30277448892593,368.57714796066284,1.0,426.3503180742264,348.3262625336647,0.00029730796813964844,419.4494047164917,337.9619221687317,0.00032320618629455566
3643,417.9942259788513,340.719220161438,1.0,370.9862859249115,369.19707107543945,1.0,355.08128547668457,372.67994236946106,0.0002624094486236572,420.22612857818604,338.0551567077637,0.0002766549587249756
3644,420.63254076242447,340.3170486688614,1.0,371.0724023580551,369.1313600540161,1.0,354.6247978210449,367.4551532268524,0.0002512335777282715,421.9439959526062,337.6045608520508,0.0002638697624206543
3645,422.4591202735901,339.5987581014633,1.0,371.0466004014015,368.9080858230591,1.0,354.5556745529175,367.3963899612427,0.00023943185806274414,423.28034830093384,336.8852620124817,0.00017189979553222656
3646,422.4757442474365,340.03154615685344,1.0,370.77295339107513,369.2897996902466,1.0,355.1988277435303,372.50666999816895,0.00024327635765075684,423.18409729003906,337.2008581161499,0.00018385052680969238
3647,422.8168029785156,337.38392782211304,1.0,370.8860037326813,369.4798254966736,1.0,355.2039499282837,372.5232656598091,0.0002351701259613037,382.67707562446594,383.1509323120117,0.00015819072723388672
3648,423.63351488113403,337.74622201919556,1.0,371.0236842036247,369.23326587677,1.0,355.20092010498047,372.49429818987846,0.00023365020751953125,427.91998863220215,337.0038061141968,0.00017273426055908203
3649,424.1280326843262,337.94935512542725,1.0,371.2188148498535,369.06430292129517,1.0,355.24413776397705,372.5406286716461,0.00023984909057617188,428.10606050491333,337.0317749977112,0.0001653730869293213
3650,422.98636174201965,336.51863527297974,1.0,371.306292116642,369.051477432251,1.0,355.23180961608887,372.57315373420715,0.0002466738224029541,423.02564907073975,330.89499855041504,0.00017783045768737793
3651,421.7914865016937,336.0138750076294,1.0,371.4363065958023,369.1605019569397,1.0,355.2123508453369,372.6932963728905,0.0002574622631072998,366.1656541824341,364.7739404439926,0.00017005205154418945
3652,421.39591228961945,334.759316444397,1.0,371.25647765398026,369.3179564476013,1.0,355.1406898498535,372.7058838605881,0.00025665760040283203,421.93803119659424,329.8569383621216,0.0002148747444152832
3653,422.14138627052307,334.6013810634613,1.0,371.3782308101654,368.93323802948,1.0,355.391827583313,372.70123106241226,0.0002633631229400635,422.17845487594604,329.8483076095581,0.00020462274551391602
3654,422.95988869667053,334.31356716156006,1.0,371.50398352742195,368.607470035553,1.0,355.4438724517822,372.72014075517654,0.00024452805519104004,422.4790549278259,329.8109087944031,0.0002066195011138916
3655,423.21589040756226,333.8521031141281,1.0,371.4594820737839,368.62203073501587,1.0,355.49094104766846,372.72838217020035,0.0002485215663909912,422.5560989379883,329.7188892364502,0.0001888275146484375
3656,423.6479444503784,334.4211497306824,1.0,371.2634417414665,368.3989677429199,1.0,355.5809335708618,372.7674632072449,0.0002442002296447754,422.78197479248047,329.92545795440674,0.00019663572311401367
3657,423.96770787239075,334.75307869911194,1.0,371.7537577301264,368.1850028038025,1.0,355.61401557922363,372.6859605908394,0.0002219676971435547,423.09475326538086,330.10960388183594,0.00020778179168701172
3658,423.7829918861389,334.9992320537567,1.0,371.67951571941376,368.29378843307495,1.0,355.5424404144287,372.8575376868248,0.00022608041763305664,423.0970935821533,330.3100833892822,0.0002053678035736084
3659,423.6521053314209,335.5926570892334,1.0,371.69798067212105,368.3478798866272,1.0,355.56722831726074,372.80646419525146,0.0002205371856689453,423.12360286712646,330.56855154037476,0.00019615888595581055
3660,423.75317573547363,335.3155565261841,1.0,371.76034866273403,368.56810188293457,1.0,355.2991056442261,372.8079515695572,0.00023865699768066406,423.2522644996643,330.40245151519775,0.00020229816436767578
3661,423.6015725135803,335.3993356227875,1.0,371.51285061240196,368.7146315574646,1.0,355.3837423324585,372.7270488142967,0.0002409815788269043,423.1387152671814,330.47723627090454,0.00018790364265441895
3662,423.59010195732117,335.23478603363037,1.0,371.67416474223137,368.53803634643555,1.0,355.371395111084,372.7690930366516,0.0002474188804626465,423.0601968765259,330.27003049850464,0.00022092461585998535
3663,423.37596225738525,335.04494071006775,1.0,371.7881343662739,368.63165044784546,1.0,355.41654682159424,372.79607087373734,0.00024569034576416016,422.8831605911255,330.19649362564087,0.00020387768745422363
3664,423.2485237121582,334.87032198905945,1.0,371.6351325213909,368.5674977302551,1.0,355.4512186050415,372.763812482357,0.0002410411834716797,422.6670365333557,330.06857681274414,0.00019732117652893066
3665,423.38561153411865,334.99137926101685,1.0,371.4571056365967,368.54713678359985,1.0,355.50885105133057,372.6650718450546,0.00023302435874938965,422.7852168083191,330.1631498336792,0.00020486116409301758
3666,423.4314818382263,335.14620184898376,1.0,371.6616721749306,368.400456905365,1.0,355.4755153656006,372.7581731081009,0.00023242831230163574,422.8183398246765,330.2518801689148,0.00022158026695251465
3667,423.4467625617981,335.1501054763794,1.0,371.85592234134674,368.389443397522,1.0,354.724328994751,367.4355437755585,0.0002478063106536865,365.96846866607666,365.21989953517914,0.00020459294319152832
3668,423.2963490486145,335.28807282447815,1.0,371.85616859793663,368.4283194541931,1.0,354.6731071472168,367.51533246040344,0.0002327263355255127,365.9822961091995,365.2769479751587,0.00020140409469604492
3669,423.35851216316223,335.2260551452637,1.0,371.6341349184513,368.52163553237915,1.0,355.4824514389038,372.6823187470436,0.00023934245109558105,422.84102153778076,330.24683904647827,0.00020062923431396484
3670,421.8546735048294,333.88363337516785,1.0,371.53571513295174,368.72656536102295,1.0,355.4190082550049,372.7257593870163,0.0002605617046356201,421.89185094833374,329.3354787826538,0.00023567676544189453
3671,418.48825907707214,330.8751735687256,1.0,371.62107542157173,369.3998775482178,1.0,355.2747459411621,372.756658911705,0.00028511881828308105,366.15451765060425,364.7184919118881,0.0002015829086303711
3672,414.8874714374542,328.2401328086853,1.0,371.49124950170517,369.74811363220215,1.0,355.14986991882324,372.8399104475975,0.00031635165214538574,419.6097059249878,324.7322692871094,0.00025641918182373047
3673,408.9489483833313,323.7068241238594,1.0,371.74209439754486,369.4731197357178,1.0,399.8660337924957,334.9801468849182,0.00048065185546875,412.1135311126709,322.6464123725891,0.00027561187744140625
3674,407.14276361465454,320.9473452568054,1.0,371.6056119799614,369.0439524650574,1.0,399.30873346328735,339.6606731712818,0.0010786354541778564,382.76608777046204,383.0779345035553,0.00018924474716186523
3675,406.5207722187042,319.4549403190613,1.0,371.5689923763275,368.71854877471924,1.0,398.89456844329834,339.20401948690414,0.001274019479751587,365.84282088279724,364.121731556952,0.00019362568855285645
3676,406.3637309074402,318.5350685119629,1.0,372.1443662792444,367.85387444496155,1.0,398.83705973625183,338.8444836139679,0.0010968446731567383,365.7255096435547,364.4477017223835,0.00020372867584228516
3677,406.48087453842163,318.0780174732208,1.0,372.4048798084259,367.4042100906372,1.0,398.7527825832367,338.54277741909027,0.0013203024864196777,365.6090202331543,364.68244993686676,0.0002092123031616211
3678,405.8065992593765,316.451673835516,1.0,372.80667674541473,366.9001727104187,1.0,398.7725615501404,337.84483790397644,0.0005657374858856201,365.5491086244583,364.8515200018883,0.00021389126777648926
3679,405.1090579032898,313.9975609779358,1.0,373.01137471199036,366.3174817562103,1.0,412.2345946729183,304.50498723983765,0.0003248155117034912,365.4621756076813,365.1049484014511,0.000216752290725708
3680,404.05635868757963,311.73362827301025,1.0,372.5547276735306,365.56118500232697,1.0,411.6019952595234,304.71763849258423,0.0003268122673034668,405.63510608673096,307.93449783325195,0.00034052133560180664
3681,403.1855546236038,311.1394832134247,1.0,372.4338015317917,365.07850527763367,1.0,411.65136483311653,304.7811532020569,0.00033026933670043945,405.42807960510254,307.5995125770569,0.00039198994636535645
3682,402.696506023407,310.4755868911743,1.0,372.53521543741226,365.1582233905792,1.0,411.4844277501106,304.91243505477905,0.00029227137565612793,405.04901790618896,307.52984857559204,0.00042942166328430176
3683,401.6506972312927,309.8994598388672,1.0,372.5288007259369,365.2750759124756,1.0,411.3279319405556,305.15903663635254,0.00027880072593688965,404.791024684906,306.9439506530762,0.0004413723945617676
3684,401.57049560546875,309.7329134941101,1.0,372.4759517610073,365.3809633255005,1.0,411.32069158554077,305.34989500045776,0.000266343355178833,404.59920501708984,306.9447913169861,0.0004589259624481201
3685,403.1943224668503,309.8881741762161,1.0,372.91447108983994,364.79804331064224,1.0,409.5137333869934,309.8954826593399,0.0003345012664794922,405.51061391830444,306.6968445777893,0.000441819429397583
3686,404.8214581012726,309.90483570098877,1.0,373.2300298213959,364.83682054281235,1.0,409.5206871032715,309.7265056371689,0.0003750026226043701,406.2077889442444,306.9128155708313,0.0003573298454284668
3687,405.72488594055176,310.07962560653687,1.0,373.77246165275574,364.8093023300171,1.0,409.6757798194885,309.6287249326706,0.00035569071769714355,406.70921182632446,307.04838275909424,0.000321120023727417
3688,405.6465781927109,309.26565647125244,1.0,373.8819043636322,364.47614642977715,1.0,398.9002306461334,319.10071420669556,0.00038614869117736816,401.7934846878052,306.24020051956177,0.0003383457660675049
3689,403.9158290103078,307.99997335412263,1.0,374.10753870010376,364.7269697189331,1.0,355.06280040740967,366.2180757522583,0.00037154555320739746,364.8467475771904,365.745539188385,0.0002948939800262451
3690,402.9119004011154,307.4512619972229,1.0,374.0233278274536,364.4921751022339,1.0,354.89128971099854,366.17270612716675,0.00034052133560180664,364.8780415058136,365.7848039865494,0.0002899169921875
3691,402.9841275215149,307.3069128394127,1.0,373.8887029886246,364.6291923522949,1.0,354.7844362258911,366.15120124816895,0.00034692883491516113,364.9949868321419,365.64843487739563,0.0003001689910888672
3692,403.53832960128784,308.558895111084,1.0,373.7699325084686,364.59027576446533,1.0,409.78763580322266,310.3863694667816,0.0003515183925628662,405.7261357307434,305.8752484321594,0.00029465556144714355
3693,403.00130891799927,309.1405290365219,1.0,373.69999170303345,364.74369716644287,1.0,354.6242980957031,366.17880058288574,0.00028896331787109375,405.41002368927,306.2475519180298,0.00041291117668151855
3694,403.32377195358276,308.87986063957214,1.0,373.4149874448776,364.34279105067253,1.0,354.6044397354126,366.18103766441345,0.0003001987934112549,405.5953049659729,306.1677713394165,0.00034743547439575195
3695,405.4791930913925,309.2190828323364,1.0,373.58884823322296,364.7055062651634,1.0,398.97167348861694,319.00371956825256,0.00037917494773864746,406.5230975151062,306.560396194458,0.00029838085174560547
3696,406.53621554374695,309.9280149936676,1.0,373.57862985134125,364.9341250658035,1.0,399.081876039505,319.42237162590027,0.0003851354122161865,402.8741364479065,307.79619121551514,0.00031325221061706543
3697,406.92414927482605,310.3537862300873,1.0,373.5946352481842,364.9428848028183,1.0,399.06167483329773,319.6257655620575,0.0003897547721862793,364.8837158679962,365.4097572565079,0.0002633333206176758
3698,407.41901421546936,310.32248973846436,1.0,373.58547139167786,364.7861421108246,1.0,399.29227900505066,319.5609679222107,0.0003839731216430664,403.49430680274963,308.05981731414795,0.00029337406158447266
3699,407.29615211486816,311.47882175445557,1.0,373.4281921386719,365.09302020072937,1.0,399.0500297546387,319.89866185188293,0.00033792853355407715,364.9957464337349,365.3191443681717,0.00026470422744750977
3700,406.71395683288574,312.8962540626526,1.0,373.15757524967194,365.4604027271271,1.0,354.73083209991455,366.48400616645813,0.00030663609504699707,365.0840482711792,365.26180624961853,0.0002608299255371094
3701,407.1744899749756,312.97512769699097,1.0,373.1831513643265,365.50732028484344,1.0,354.6869649887085,366.4905309677124,0.00028333067893981934,365.1179141998291,365.3434125185013,0.0002473592758178711
3702,407.6689872741699,313.0918312072754,1.0,373.40758872032166,365.4322472810745,1.0,354.6666202545166,366.43456745147705,0.0003306269645690918,364.9810335636139,365.3276882171631,0.00026658177375793457
3703,407.7847080230713,314.731981754303,1.0,373.18764340877533,365.7554911375046,1.0,354.75295543670654,366.4879894256592,0.0003224015235900879,365.0409276485443,365.3056707382202,0.0002650618553161621
3704,408.1638855934143,315.5837241411209,1.0,372.8681278824806,366.0026662349701,1.0,354.70873737335205,366.605589389801,0.0002772510051727295,413.69620847702026,316.78086215257645,0.00036194920539855957
3705,408.24998903274536,315.6281323134899,1.0,373.05684649944305,366.05516290664673,1.0,354.7136058807373,366.554238319397,0.00028827786445617676,413.6796202659607,316.8425589799881,0.0003413856029510498
3706,406.51298475265503,316.21704740822315,1.0,372.8506256341934,366.32625794410706,1.0,354.90656661987305,366.6756589412689,0.00029730796813964844,365.16379714012146,365.18831849098206,0.00025525689125061035
3707,404.70355546474457,316.6666815876961,1.0,372.6671414375305,366.3447368144989,1.0,398.56905126571655,338.42048954963684,0.00027689337730407715,365.3230924606323,365.19103479385376,0.0002466738224029541
3708,405.2816027402878,316.84060990810394,1.0,372.5742431282997,366.43275237083435,1.0,354.90278720855713,366.6257309913635,0.0002948641777038574,365.35844469070435,365.03271424770355,0.00025472044944763184
3709,407.4084029197693,315.538107663393,1.0,372.8239481449127,366.2728018760681,1.0,354.7649974822998,366.6942095756531,0.0002796947956085205,365.38978815078735,364.99138563871384,0.00024300813674926758
3710,407.9475793838501,314.72976565361023,1.0,372.9349147081375,366.03170371055603,1.0,354.724889755249,366.5967197418213,0.00027114152908325195,413.75419187545776,316.30321636796,0.00031450390815734863
3711,407.5175750255585,314.4093565940857,1.0,372.9422700405121,365.90604054927826,1.0,412.68647027015686,304.52964448928833,0.000280231237411499,365.3157858848572,365.1574922800064,0.00022354722023010254
3712,407.40029430389404,313.9850363731384,1.0,373.0000500679016,365.81653344631195,1.0,412.47277972102165,304.6962056159973,0.0002785623073577881,365.27753460407257,365.1773087978363,0.0002282559871673584
3713,406.3592948913574,313.52968883514404,1.0,373.1214209794998,366.01128482818604,1.0,412.2546771764755,304.583212852478,0.00027126073837280273,365.2176936864853,365.2716130018234,0.00022923946380615234
