scorer,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000
28,514.147825717926,148.52819347381592,1.0,551.3058393001556,137.91778373718262,1.0,578.1485236883163,176.45940351486206,1.0,579.88818641752,207.19334864616394,1.0
29,514.512833237648,147.10185146331787,1.0,551.5846784114838,137.8244776725769,1.0,578.1186428070068,176.3553032875061,1.0,579.8153581470251,206.92329287528992,1.0
30,514.159087896347,145.2005524635315,1.0,551.6715474128723,137.440034866333,1.0,578.1662364006042,176.26874685287476,1.0,579.6599197983742,206.90564703941345,1.0
31,514.895384311676,143.9741656780243,1.0,552.429388999939,137.55849981307983,1.0,578.1437537670135,176.39031887054443,1.0,579.9574393332005,207.2069125175476,1.0
32,515.2059218883514,141.5944061279297,1.0,552.5291857719421,137.3893427848816,1.0,577.8063316345215,177.00015354156494,1.0,579.7890599519014,207.76692271232605,1.0
33,515.4697367548943,141.50116860866547,1.0,552.9786086082458,137.3904528617859,1.0,577.74342918396,177.0923523902893,1.0,580.0392974205315,207.79230999946594,1.0
34,516.4813896417618,144.42596578598022,1.0,553.0254549980164,137.83486795425415,1.0,577.653421163559,177.22409439086914,1.0,580.1467290371656,207.89760947227478,1.0
35,517.4417017698288,147.8846287727356,1.0,553.1446905136108,138.17049646377563,1.0,577.8345274925232,177.2865400314331,1.0,580.289498001337,207.85106253623962,1.0
36,517.5924226045609,149.81700813770294,1.0,553.1143574714661,138.35440397262573,1.0,577.8092279434204,177.15484476089478,1.0,580.1796843409538,207.9544734954834,1.0
37,516.7223406434059,151.18525648117065,1.0,553.0336580276489,138.55889749526978,1.0,577.7800905704498,177.41009950637817,1.0,579.9796021953225,208.08661937713623,1.0
38,516.6566691398621,151.88015484809875,1.0,552.8975648880005,138.64899015426636,1.0,577.774374961853,177.469566822052,1.0,580.5820508003235,208.10817861557007,1.0
39,515.4103873372078,151.7983434200287,1.0,552.441885471344,138.61647033691406,1.0,577.9360914230347,177.5386824607849,1.0,580.6589521169662,208.27181363105774,1.0
40,513.6866846084595,152.44878244400024,1.0,551.7993416786194,138.40130376815796,1.0,577.9110128879547,177.32055473327637,1.0,580.7768394351006,208.1759569644928,1.0
41,512.5074019432068,152.502938747406,1.0,551.5272767543793,138.56827545166016,1.0,577.8391945362091,177.30022478103638,1.0,579.752770036459,208.02359104156494,1.0
42,512.148344039917,151.25025606155396,1.0,551.174976348877,138.74240493774414,1.0,577.8081889152527,177.07938146591187,1.0,579.8019932806492,208.03355884552002,1.0
43,511.2647912502289,148.62022441625595,1.0,551.3685383796692,138.66328287124634,1.0,577.6984028816223,177.33097410202026,1.0,579.4502991437912,208.35090017318726,1.0
44,510.3450381755829,146.89515948295593,1.0,551.4491152763367,138.34564781188965,1.0,577.3720495700836,177.2362766265869,1.0,579.2527046203613,208.82072830200195,1.0
45,508.7775749564171,145.93036699295044,1.0,551.1205053329468,138.06221103668213,1.0,577.2207186222076,177.4999623298645,1.0,578.4959996938705,208.9530816078186,1.0
46,507.93326158076525,146.11906337738037,1.0,550.3556251525879,138.0323076248169,1.0,577.0686957836151,177.49586725234985,1.0,578.5794107913971,209.3224334716797,1.0
47,508.24448247253895,145.3292579650879,1.0,550.2109496593475,138.1311912536621,1.0,577.0658760070801,177.54779148101807,1.0,578.4500291347504,209.6980664730072,1.0
48,508.4566513597965,144.3584747314453,1.0,550.4599847793579,138.09994792938232,1.0,576.9059586524963,177.46594429016113,1.0,577.8421769142151,209.74861669540405,1.0
49,508.50205904245377,143.3592746257782,1.0,550.6247041225433,138.09005641937256,1.0,576.9116535186768,177.8355221748352,1.0,577.6530985832214,210.05717945098877,1.0
50,508.3489936888218,142.7688090801239,1.0,550.5863289833069,138.05090284347534,1.0,576.8666589260101,177.62441873550415,1.0,578.2849260568619,210.24608886241913,1.0
51,508.31205224990845,142.56388926506042,1.0,550.5149655342102,138.1482276916504,1.0,576.9687988758087,177.77913856506348,1.0,578.3250093460083,210.37790393829346,1.0
52,508.4204871356487,142.35328698158264,1.0,550.3446838855743,138.18152236938477,1.0,576.9409646987915,177.50990533828735,1.0,578.3519289493561,210.5750858783722,1.0
53,509.7081872224808,141.02536356449127,1.0,550.337405204773,138.24210405349731,1.0,577.2455115318298,177.3076057434082,1.0,578.1658915281296,209.98517537117004,1.0
54,510.39579224586487,136.43882083892822,1.0,549.865868806839,138.01624870300293,1.0,577.5551373958588,177.3502974510193,1.0,577.6714391708374,209.27284717559814,1.0
55,512.1210680007935,131.60439625382423,1.0,549.7429336309433,136.96269941329956,1.0,577.8497943878174,178.1393437385559,1.0,577.6792697906494,210.50834894180298,1.0
56,511.99466371536255,129.36287307739258,1.0,550.4732208251953,136.25314140319824,1.0,577.7771689891815,178.91721439361572,1.0,577.3977386951447,210.58535718917847,1.0
57,515.1918231248856,128.874427318573,1.0,551.3800055980682,135.6228506565094,1.0,577.9336996078491,178.7527379989624,1.0,577.3634932041168,210.39350843429565,1.0
58,518.2353301048279,126.36208128929138,1.0,552.8466696739197,135.2531967163086,1.0,578.6673743724823,178.15121459960938,1.0,578.0681258440018,209.0294599533081,1.0
59,519.72491979599,127.07950782775879,1.0,553.493664264679,133.8387176990509,1.0,578.9363499879837,178.378098487854,1.0,580.0759478285909,207.37389373779297,1.0
60,520.7545318603516,126.89565563201904,0.9999997615814209,553.3810348510742,133.2680505514145,1.0,577.9523599147797,178.9281940460205,1.0,579.604495882988,207.22642040252686,0.9999974370002747
61,522.443333864212,125.92455124855042,0.9986714124679565,553.4338488578796,133.39042556285858,1.0,576.7817096710205,179.08099365234375,1.0,575.0324897766113,206.47104144096375,1.0
62,520.4703152179718,130.25019145011902,0.37927860021591187,553.7884755134583,133.1789927482605,1.0,576.6044192314148,178.64680862426758,1.0,573.3923193216324,208.53389525413513,1.0
63,521.9121346473694,130.76737654209137,0.19187650084495544,554.5073404312134,133.36890614032745,1.0,576.5543229579926,178.61240482330322,1.0,573.2077268362045,208.29898118972778,1.0
64,522.9610288143158,131.06132572889328,0.3735051155090332,554.9411478042603,133.4256613254547,1.0,576.737291097641,178.62099361419678,1.0,573.2398405075073,208.04413032531738,1.0
65,528.0268895626068,127.64371132850647,0.1503567099571228,554.9193506240845,133.76113939285278,1.0,576.88436460495,178.68194150924683,1.0,573.2013964653015,208.5001564025879,1.0
66,525.4244176149368,126.69476222991943,0.999988317489624,555.4006066322327,133.69208192825317,1.0,576.7752850055695,178.65409517288208,1.0,573.0374355316162,207.7344696521759,1.0
67,522.5474945306778,124.21604131162167,0.9999998807907104,555.879333473742,134.37883186340332,1.0,576.7407767772675,178.62417554855347,1.0,573.13687312603,207.9349524974823,1.0
68,520.8647599220276,123.75361587107182,1.0,556.0388945229352,134.1551275253296,1.0,576.728328704834,178.46206951141357,1.0,573.2923386096954,208.1803102493286,1.0
69,521.3881597518921,122.8111400604248,1.0,556.1484935283661,134.90093207359314,1.0,576.6989758014679,178.70101737976074,1.0,573.1662956476212,208.80949187278748,1.0
70,521.5877199172974,122.58497607707977,0.9999998807907104,555.9158635362983,135.37069654464722,1.0,576.5775208473206,178.8418083190918,1.0,573.0110708475113,209.0075569152832,1.0
71,521.1572484970093,125.15840661525726,1.0,555.6568946838379,135.5231499671936,1.0,576.285153388977,178.94516324996948,1.0,573.0967257022858,208.8543758392334,1.0
72,518.7487649917603,127.28542757034302,1.0,555.335907459259,134.70046305656433,1.0,576.3130567073822,178.80179500579834,1.0,572.9523802995682,209.2837278842926,1.0
73,517.4063903093338,127.38653874397278,1.0,556.0172524861991,135.4903585910797,1.0,576.763968706131,179.08838033676147,1.0,573.089565038681,209.963312625885,1.0
74,516.9377601146698,128.4655089378357,1.0,555.9722894001752,135.86646604537964,1.0,577.1169674396515,179.69582509994507,1.0,573.1378568410873,211.3088328242302,1.0
75,514.9242973327637,129.14258003234863,1.0,556.0090263513848,135.54325652122498,1.0,577.2275712490082,179.5774383544922,1.0,573.6224715709686,211.18738955259323,1.0
76,515.45112657547,131.39452838897705,1.0,554.7580304145813,134.7781000137329,1.0,577.7420971393585,179.10421323776245,1.0,574.9842872619629,210.2277956008911,1.0
77,514.6907167434692,132.93053489923477,1.0,554.5408930778503,134.8396897315979,1.0,577.99942278862,178.98476696014404,1.0,575.8191480636597,210.14376020431519,1.0
78,514.0992450714111,132.66300255060196,1.0,554.3517971038818,134.65523076057434,1.0,578.3845086097717,179.32749795913696,1.0,576.9026260375977,210.96564769744873,1.0
79,515.2088718414307,134.2756118774414,1.0,553.9456777572632,134.59668922424316,1.0,578.2832633256912,179.12590646743774,1.0,577.6995558738708,210.59320974349976,1.0
80,515.870412170887,136.0469207763672,1.0,554.2822389602661,134.68963098526,1.0,578.0008307695389,179.59897756576538,1.0,577.5256719589233,210.72570753097534,1.0
81,515.8794606551528,136.81206512451172,1.0,554.6544132232666,135.22349882125854,1.0,578.1955083608627,178.86713361740112,1.0,577.3889560699463,210.44253826141357,1.0
82,515.9750599339604,137.09822750091553,1.0,555.020658493042,135.75610208511353,1.0,578.4758569002151,178.85808897018433,1.0,577.1945376396179,210.12977838516235,1.0
83,515.8098070025444,136.6923007965088,1.0,555.0013885498047,136.3518409729004,1.0,578.4858450889587,178.2251501083374,1.0,577.1945955753326,210.06557083129883,1.0
84,515.4045548439026,136.33241415023804,1.0,555.8992479816079,136.72339630126953,1.0,578.4505188465118,178.42315769195557,1.0,577.3079104423523,210.00648975372314,1.0
85,515.9964566950221,136.65740966796875,1.0,556.1811314672232,136.6215033531189,1.0,578.2090446949005,178.53947114944458,1.0,577.3569555282593,210.04769134521484,1.0
86,516.7525953650475,137.60197067260742,1.0,554.9860048294067,136.03688955307007,1.0,578.2469317913055,178.94382762908936,1.0,577.4330551624298,210.06689596176147,1.0
87,516.613545358181,138.64753437042236,1.0,555.3541679382324,136.17068099975586,1.0,578.176913022995,178.69189357757568,1.0,577.1968462467194,210.1171851158142,1.0
88,516.7028928399086,139.74601411819458,1.0,555.4637293815613,136.4793906211853,1.0,578.2296580076218,178.7886610031128,1.0,577.37868475914,209.97459363937378,1.0
89,518.1167814731598,142.29033398628235,1.0,555.618034362793,137.1874852180481,1.0,578.192049741745,178.57418775558472,1.0,577.4253742694855,209.8978590965271,1.0
90,519.2481305599213,145.04535150527954,1.0,556.7506709098816,137.57239866256714,1.0,578.1616625785828,178.68670129776,1.0,577.5406215190887,209.7437162399292,1.0
91,518.6686129570007,145.88536548614502,1.0,557.0605634450912,137.8445587158203,1.0,578.1370431184769,178.59715938568115,1.0,577.4375977516174,209.9216661453247,1.0
92,518.6464488506317,145.87723875045776,1.0,557.551497220993,138.03869342803955,1.0,578.0505940914154,178.7628321647644,1.0,577.5198681354523,210.00570678710938,1.0
93,518.3331301212311,145.2472162246704,1.0,557.756572842598,138.3149185180664,1.0,578.1455491781235,178.52506685256958,1.0,577.3905918598175,210.16094398498535,1.0
94,517.0821135044098,144.53134632110596,1.0,557.3886512517929,138.25629663467407,1.0,578.2084181308746,178.34532403945923,1.0,577.5150761604309,209.77028465270996,1.0
95,516.4849061965942,143.44002628326416,1.0,557.0758827924728,138.1791214942932,1.0,578.1403747797012,178.34573602676392,1.0,577.1689827442169,209.69678831100464,1.0
96,515.7130675017834,140.69528102874756,1.0,556.8176191449165,137.98060417175293,1.0,578.2701903581619,178.27208042144775,1.0,577.1452760696411,209.8069396018982,1.0
97,515.4720378518105,138.50200414657593,1.0,556.4102627038956,137.82881116867065,1.0,578.2159624099731,178.24017190933228,1.0,577.1077923774719,209.59188556671143,1.0
98,515.4093040823936,138.28029870986938,1.0,555.1203994750977,137.05388832092285,1.0,578.3374059200287,178.47134399414062,1.0,577.1461300849915,209.7379469871521,1.0
99,515.2875929474831,138.8328013420105,1.0,555.2089557647705,137.1581974029541,1.0,578.1720508337021,178.46670150756836,1.0,577.1185114383698,209.8371124267578,1.0
100,515.0821372270584,139.3104920387268,1.0,556.6399630308151,137.96312618255615,1.0,578.2267925739288,178.6036343574524,1.0,577.2204239368439,209.8939242362976,1.0
101,514.7020016908646,139.69016790390015,1.0,555.0265374183655,137.21968984603882,1.0,578.1264038085938,178.5424289703369,1.0,577.2703013420105,209.89647436141968,1.0
102,514.2190171480179,140.29001426696777,1.0,556.392666131258,138.1228322982788,1.0,578.0296492576599,178.5381851196289,1.0,577.2823307514191,209.7458839416504,1.0
103,513.9026181697845,141.08205795288086,1.0,556.0768825188279,138.3258352279663,1.0,578.1270697116852,178.48456859588623,1.0,577.4006147384644,209.92007684707642,1.0
104,513.3738949298859,139.77636671066284,1.0,556.3398654460907,138.36628007888794,1.0,578.2870217561722,178.65205907821655,1.0,577.161229133606,210.23309993743896,1.0
105,512.2758865356445,138.719247341156,1.0,555.8168714344501,138.25567865371704,1.0,578.2216818332672,178.74739980697632,1.0,577.1218373775482,210.21147203445435,1.0
106,512.5957045555115,138.99435997009277,1.0,555.633653730154,138.43193817138672,1.0,578.167254447937,178.71085405349731,1.0,576.938134431839,210.31160020828247,1.0
107,514.962767958641,139.68283939361572,1.0,555.8894121274352,138.62974739074707,1.0,578.151048541069,178.78559160232544,1.0,576.8936607837677,210.27232265472412,1.0
108,517.0307861566544,136.76411533355713,1.0,554.8115425109863,137.92592811584473,1.0,578.2512754201889,178.87954092025757,1.0,576.8707807064056,210.66616678237915,1.0
109,518.5023853778839,132.84790551662445,1.0,554.4901962280273,137.15201807022095,1.0,578.1640228033066,179.17543649673462,1.0,576.7573239803314,211.06128072738647,1.0
110,519.8307459354401,129.8480520248413,1.0,554.6584734916687,136.61133909225464,1.0,578.0834419727325,179.42243337631226,1.0,576.6100254058838,211.29781866073608,1.0
111,520.679048538208,127.0416088104248,1.0,556.2084305286407,136.95234727859497,1.0,577.9565908908844,180.1469326019287,1.0,576.2411687374115,211.4183268547058,1.0
112,521.0903432369232,126.86454010009766,0.9999858140945435,556.5190420150757,137.28522539138794,1.0,577.8271415233612,180.21510887145996,1.0,576.0371074676514,211.59268999099731,1.0
113,522.1561304330826,128.9159996509552,0.9932293891906738,556.796383857727,137.5849552154541,1.0,577.6690046787262,180.59372997283936,1.0,574.8470306396484,212.51592016220093,1.0
114,522.4092465639114,130.1663167476654,0.9971038103103638,557.0964260101318,138.03408765792847,1.0,577.6515421867371,180.7380247116089,1.0,574.8792419433594,212.87125849723816,1.0
115,522.4315650463104,132.29658898711205,0.9975481033325195,557.4425092935562,138.3785524368286,1.0,577.6207444667816,180.41413402557373,1.0,574.6837155818939,212.90068686008453,1.0
116,522.1410918235779,131.37426590919495,0.9998928904533386,557.4209387302399,138.44319200515747,1.0,577.6513044834137,180.47445487976074,1.0,574.8221321105957,212.78500497341156,1.0
117,521.3683083057404,129.60424327850342,0.9999994039535522,557.4638540744781,138.51709270477295,1.0,577.6448111534119,180.5497817993164,1.0,574.7996160984039,212.8983199596405,1.0
118,521.5036790370941,128.84854531288147,0.9999982118606567,557.5336635112762,138.41830730438232,1.0,577.4737558364868,180.75318050384521,1.0,574.6910507678986,212.86410647630692,1.0
119,521.7362990379333,129.9773886203766,0.9999942183494568,557.5012872219086,138.41089487075806,1.0,577.5790548324585,180.62894344329834,1.0,574.4729652404785,212.89145076274872,1.0
120,521.8789851665497,131.04612839221954,0.9999815225601196,557.667342543602,138.7407283782959,1.0,577.5133128166199,180.59344863891602,1.0,574.5366032123566,213.19099271297455,1.0
121,522.30302131176,132.32338917255402,0.2621902525424957,557.8499668836594,138.72247838974,1.0,577.4689390659332,180.56529998779297,1.0,574.4381515979767,213.3025360107422,1.0
122,528.4042973518372,131.44092106819153,0.013332992792129517,557.7730553150177,138.45165586471558,1.0,577.4181127548218,180.6001386642456,1.0,574.4296650886536,213.35325264930725,1.0
123,528.1373460292816,131.3505466580391,0.04501083493232727,557.9379875659943,138.68244552612305,1.0,577.4511439800262,181.0270128250122,1.0,574.4073157310486,213.49717116355896,1.0
124,523.2717121839523,131.59963181614876,0.8143142461776733,557.8981798887253,138.69238090515137,1.0,577.3758683204651,180.93390864133835,1.0,574.3319113254547,213.40424942970276,1.0
125,523.6052216887474,131.89952504634857,0.08781665563583374,558.1791551113129,138.9598889350891,1.0,577.4421181678772,181.15298461914062,1.0,574.2194046974182,213.41574954986572,1.0
126,523.5955084860325,133.2695733308792,0.04582244157791138,558.1174614429474,138.92514085769653,1.0,577.442211151123,180.79152446985245,1.0,574.1858792304993,213.5144989490509,1.0
127,528.6232657432556,132.35353749990463,0.0046617984771728516,558.2660250663757,139.15184116363525,1.0,577.4727096557617,180.938738822937,1.0,574.1265726089478,213.46229207515717,1.0
128,528.9908583164215,132.6359993815422,0.002735823392868042,558.1398928165436,138.96132230758667,1.0,577.4296021461487,180.974760055542,1.0,574.2235548496246,213.30678176879883,1.0
129,528.7415506839752,132.51239389181137,0.011055201292037964,558.2105791568756,139.04568243026733,1.0,577.4327609539032,181.10972595214844,1.0,574.2355880737305,213.1973077058792,1.0
130,523.2291420698166,133.18088674545288,0.05298170447349548,557.9877426624298,138.96402025222778,1.0,577.3268911838531,181.08800601959229,1.0,574.1058719158173,213.25085413455963,1.0
131,522.1949679851532,133.36232709884644,0.7443422675132751,557.6488778591156,139.06326866149902,1.0,577.3105978965759,180.7645211815834,1.0,573.8924431800842,213.48958039283752,1.0
132,521.536126613617,132.57736736536026,0.9940648078918457,557.0570349693298,139.17217350006104,1.0,577.2641575336456,180.83683490753174,1.0,573.82457280159,213.47967338562012,1.0
133,521.4439518451691,132.50871616601944,0.9916657209396362,556.4606649875641,139.22380542755127,1.0,577.1633787155151,180.55924034118652,1.0,573.7722851037979,213.41335952281952,1.0
134,521.837954044342,133.0092180967331,0.9313545823097229,556.4219753742218,139.11338329315186,1.0,577.0940978527069,180.5533800125122,1.0,573.7276393175125,213.38867223262787,1.0
135,521.7272000312805,133.2636581659317,0.558937132358551,556.1634773164988,139.08502960205078,1.0,577.0611808300018,180.6215295791626,1.0,573.6461995840073,213.41762804985046,1.0
136,522.3011167049408,132.76606619358063,0.5550675392150879,556.5763854384422,139.06360387802124,1.0,577.1578335762024,180.64913403987885,1.0,573.688428401947,213.41473281383514,1.0
137,522.101698756218,132.95783650875092,0.03528401255607605,556.4980236291885,138.93490934371948,1.0,577.1345233917236,180.68595790863037,1.0,573.624340057373,213.4041609764099,1.0
138,522.1437947750092,132.7667521238327,0.19483986496925354,556.7645030021667,139.05854082107544,1.0,577.1493923664093,180.9930295944214,1.0,573.7630352973938,213.4351018667221,1.0
139,522.2632098197937,132.4298637509346,0.6864910125732422,556.6771866679192,138.96772241592407,1.0,577.1079955101013,180.7738389968872,1.0,573.408352971077,213.27514958381653,1.0
140,521.9621233940125,132.44481518864632,0.33194631338119507,556.3010566830635,138.70671892166138,1.0,577.0713274478912,180.95489311218262,1.0,573.4688481092453,213.39322364330292,1.0
141,521.6645600795746,131.94420268014073,0.26642972230911255,556.0483096316457,138.5480637550354,1.0,577.1026983261108,180.83435440063477,1.0,573.396910071373,213.55678987503052,1.0
142,521.1957006454468,131.99899332830682,0.08631852269172668,556.0252375062555,138.38209056854248,1.0,577.0928802490234,180.76039016246796,1.0,573.3498251438141,213.41511607170105,1.0
143,521.6369671821594,131.8094261288643,0.03990596532821655,556.3426976501942,138.734637260437,1.0,577.0777878761292,180.66826385259628,1.0,573.5470445156097,213.37641870975494,1.0
144,522.2800384759903,131.76432758569717,0.010520339012145996,556.4991286695004,138.81555080413818,1.0,577.0649652481079,180.96631050109863,1.0,573.6057004928589,213.59407341480255,1.0
145,522.3493957519531,132.1775118559599,0.013154536485671997,556.4082781076431,138.9282832145691,1.0,577.1261973381042,180.71443861722946,1.0,573.5610009431839,213.4391359090805,1.0
146,522.4791370630264,131.92678232491016,0.00807914137840271,556.4716045260429,138.88268899917603,1.0,577.0781416893005,180.93596172332764,1.0,573.4996830224991,213.63669657707214,1.0
147,522.0737146139145,132.3254250586033,0.004986613988876343,556.3034256100655,138.9211072921753,1.0,577.0587339401245,180.7993679046631,1.0,573.441936135292,213.48152220249176,1.0
148,521.8929512500763,132.1618997901678,0.006734937429428101,556.1705593019724,138.8329119682312,1.0,577.0261807441711,180.84426027536392,1.0,573.6034145355225,213.2514454126358,1.0
149,521.5980577468872,132.53151470422745,0.006026774644851685,555.9380448833108,138.5065212249756,1.0,577.1260323524475,180.70386362075806,1.0,573.5725129842758,213.31900990009308,1.0
150,521.500926733017,132.18738251924515,0.13415145874023438,555.7365961074829,138.4954891204834,1.0,577.013927936554,180.9910593032837,1.0,573.6258080005646,213.32212483882904,1.0
151,521.3528890609741,131.1375876069069,0.7322319149971008,555.747480481863,138.36638736724854,1.0,577.1845788955688,180.70431607961655,1.0,573.5513620376587,213.17755329608917,1.0
152,521.1362166404724,131.27972108125687,0.5790053606033325,555.7607008218765,138.36346912384033,1.0,576.9339940547943,180.80319118499756,1.0,573.276738524437,213.30964732170105,1.0
153,520.9152178764343,131.33899593353271,0.39556097984313965,555.7378704547882,138.32419347763062,1.0,576.8742270469666,180.76082801818848,1.0,573.2566548585892,213.13861989974976,1.0
154,520.7115297317505,130.47168862819672,0.9741856455802917,555.6270724236965,138.12054777145386,1.0,577.1604857444763,180.62491261959076,1.0,573.3066886663437,213.27465534210205,1.0
155,520.9583983421326,131.58842378854752,0.1469983458518982,555.6899062395096,138.4243597984314,1.0,576.8206207752228,180.67132186889648,1.0,573.1933076381683,213.31041073799133,1.0
156,522.1160774230957,131.17916625738144,0.03390383720397949,555.9743539877236,138.77858972549438,1.0,576.9277534484863,180.81058025360107,1.0,573.3796093463898,213.21321094036102,1.0
157,522.0080502033234,131.73735985159874,0.01041385531425476,556.0091236354783,138.9039216041565,1.0,576.8880200386047,180.91168880462646,1.0,573.3611654043198,213.09508621692657,1.0
