scorer,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000
bodyparts,nose,nose,nose,body,body,body,mid-tail,mid-tail,mid-tail,end-tail,end-tail,end-tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
34,418.4108109474182,176.9618809223175,0.0002739131450653076,398.57842803001404,207.0767946243286,1.0,394.80048739910126,275.4433263540268,0.9999998211860657,399.7483973503113,305.84357953071594,0.9999837875366211
35,418.8118534088135,170.60204875469208,0.00040012598037719727,399.4012725353241,202.3642292022705,1.0,391.92917346954346,263.8438103199005,1.0,391.0341258049011,292.55126321315765,0.9916080236434937
36,406.7258298397064,164.52630299329758,0.0009785592555999756,400.5292749404907,197.18338882923126,1.0,388.0114274537191,254.78968620300293,1.0,386.05618238449097,278.0160756111145,0.307001531124115
37,406.5127143859863,158.80777311325073,0.003097832202911377,400.1903386116028,192.27800846099854,1.0,384.90697956085205,250.09769105911255,1.0,385.2710340023041,281.6566197872162,0.9999995231628418
38,406.9925892353058,155.24828279018402,0.04921156167984009,398.8703293800354,186.96105539798737,1.0,386.0114678144455,246.09213519096375,1.0,384.51088285446167,276.25688967108727,0.9999966025352478
39,407.2155168056488,149.44023418426514,0.09945827722549438,399.03252625465393,183.19158816337585,1.0,387.89168790727854,240.75834608078003,1.0,386.13216269016266,271.3513836860657,0.9999949932098389
40,417.870078086853,146.78173995018005,0.6405282616615295,400.1916124820709,177.57155179977417,1.0,390.13657784461975,234.8532886505127,1.0,386.3584874868393,265.6009747982025,0.9999908804893494
41,406.86076164245605,142.70733761787415,0.1942531168460846,401.7275116443634,171.23306894302368,1.0,393.0620493888855,227.72946178913116,1.0,387.18271708488464,254.22800374031067,1.0
42,406.4078094959259,139.19383335113525,0.915473222732544,403.6201941072941,167.5360074043274,1.0,395.58809319138527,220.42735043168068,1.0,391.61884021759033,242.91011714935303,0.9999988079071045
43,422.01558208465576,135.95000576972961,0.2683601975440979,404.58716374635696,165.73084831237793,1.0,393.3127317428589,215.96241879463196,0.9999998807907104,392.1394467353821,239.93933725357056,0.9999927878379822
44,424.50707173347473,135.1524977684021,0.539779782295227,404.95238119363785,164.83470684289932,1.0,391.7369611263275,214.41025352478027,1.0,388.8245468735695,237.5957237482071,0.9999974966049194
45,421.02651596069336,135.7358202934265,0.21063396334648132,404.41695058345795,164.82758229970932,1.0,389.54075014591217,214.50280952453613,1.0,386.98688673973083,240.60526728630066,1.0
46,420.1891588717699,138.36027038097382,0.11895337700843811,402.62103509902954,165.4573106765747,1.0,387.9688120596111,214.83984327316284,1.0,384.7422685623169,240.63902282714844,0.9999995827674866
47,419.7280476987362,140.00164907472208,0.008355289697647095,401.80216121673584,165.59932613372803,1.0,386.8158986568451,216.75391054153442,1.0,381.4057995080948,244.97626227140427,1.0
48,419.83145490288734,140.28269591927528,0.004055976867675781,401.232542514801,166.02265977859497,1.0,385.928334236145,216.89787530899048,1.0,381.63032960891724,244.08288805186749,0.9999995231628418
49,420.2756219804287,139.9394006729126,0.0072202980518341064,401.3696870803833,166.1355481147766,1.0,384.85498571395874,217.07951593399048,1.0,380.29022684693336,244.06981910020113,1.0
50,419.8641203343868,139.9844629317522,0.0027219057083129883,401.3367967605591,166.47883462905884,1.0,385.3504569530487,216.99802446365356,1.0,380.42401391267776,243.6643905043602,1.0
51,419.7580883651972,140.89068281650543,0.0007846355438232422,401.2130837440491,166.51933121681213,1.0,384.61404943466187,216.8296184539795,1.0,378.79786348342896,242.20129537582397,1.0
52,419.16451728343964,141.15907096862793,0.00042879581451416016,400.9365973472595,166.55342769622803,1.0,384.6407356262207,216.9027442932129,1.0,378.365043759346,242.90024411678314,1.0
53,389.77401435375214,200.47737669944763,0.0001614093780517578,400.8934750556946,166.42006254196167,1.0,385.2901749610901,216.0682077407837,1.0,379.5227715075016,241.2046880722046,1.0
54,417.2775626182556,139.5592022240162,0.0008476078510284424,400.735963344574,166.79091334342957,1.0,385.50548696517944,215.57587671279907,1.0,379.729727268219,239.44265985488892,0.9999999403953552
55,393.39973163604736,138.79304134845734,0.06684905290603638,400.82835149765015,166.5422134399414,1.0,385.5239748954773,214.84757947921753,1.0,379.0961239337921,238.73288917541504,0.9999998211860657
56,391.7688591480255,137.1976613998413,0.9719153642654419,400.9255757331848,165.9512380361557,1.0,386.2750141620636,212.4571127295494,1.0,378.75507056713104,232.59753441810608,0.9999985694885254
57,391.78735852241516,135.7739839553833,0.9995812177658081,400.932240486145,164.60050791502,1.0,385.43508434295654,214.08579683303833,1.0,376.3821849822998,238.97298908233643,1.0
58,392.5215964317322,133.65943694114685,0.9999428987503052,399.8298535346985,162.93516635894775,1.0,386.5348868370056,212.50646781921387,1.0,377.159117937088,237.20148503780365,0.9999998807907104
59,390.5625913143158,131.52828282117844,0.9999998807907104,399.8437714576721,160.88348817825317,1.0,388.56070709228516,210.47480535507202,1.0,378.92013251781464,235.4162557721138,0.9999998807907104
60,389.368479013443,130.76158213615417,0.9999994039535522,399.2261652946472,158.9671070575714,1.0,389.68561697006226,207.54008674621582,1.0,380.70051884651184,230.62069010734558,1.0
61,387.5777911543846,130.3700544834137,0.9999427795410156,398.5330114364624,156.9641552567482,1.0,391.20278310775757,204.35553136467934,1.0,380.1081654652953,227.87583212554455,1.0
62,386.3389747142792,129.1134581565857,0.9997556209564209,398.4291100502014,156.14984031021595,1.0,393.7802400588989,203.39609068632126,1.0,380.45293632149696,226.6183055639267,1.0
63,383.3383114337921,131.60356184840202,0.9993600845336914,398.29081654548645,156.10305346548557,1.0,397.59349715709686,201.5246934890747,0.9999999403953552,383.5745210647583,223.32486534118652,0.9999998807907104
64,380.6932039260864,131.62533205747604,0.9999868869781494,398.4442844390869,154.73981094360352,1.0,401.10178422927856,200.37532114982605,1.0,388.4716940820217,222.03561663627625,1.0
65,378.76571249961853,134.3016848564148,0.9995333552360535,398.82307386398315,154.0933952331543,1.0,403.6869523227215,201.88287496566772,1.0,391.265798330307,223.95784521102905,1.0
66,374.29659509658813,140.00396227557212,0.9998980760574341,399.403284072876,153.34841299057007,1.0,406.0859715938568,201.65499901771545,1.0,392.7897458076477,224.38674306869507,1.0
67,379.55892103910446,132.68677991628647,0.9969663023948669,399.2483901977539,153.6629810333252,1.0,407.12312030792236,200.4426245689392,1.0,393.6816370487213,221.78696537017822,0.9999996423721313
68,381.57984125614166,131.24474424123764,0.9998953342437744,399.51860785484314,153.93550872802734,1.0,407.8179543018341,199.97871351242065,0.9999998807907104,394.2207256555557,220.28205743432045,0.9999996423721313
69,381.040496468544,132.00881651695818,0.9998126029968262,400.03991985321045,154.05806159973145,1.0,408.237904548645,198.39537358283997,0.9999984502792358,397.6643785238266,214.2698221206665,0.9999998807907104
70,380.91124480962753,132.5244835615158,0.9999159574508667,399.5608072280884,154.23700094223022,1.0,407.30132508277893,196.5833339691162,0.9978599548339844,396.8276750445366,209.74396300315857,0.9999778270721436
71,381.1819678544998,133.4101378917694,0.9999586343765259,400.42360281944275,154.2950005531311,1.0,404.85663586854935,196.188788741827,0.9982264041900635,392.1343936920166,207.00365543365479,0.9999843835830688
