scorer,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000,DeepCut_resnet50_nirvanaJul18shuffle1_150000
bodyparts,nose,nose,nose,L-ear,L-ear,L-ear,R-ear,R-ear,R-ear,tail base,tail base,tail base,tail tip,tail tip,tail tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1846,1139.8570708334446,756.5477238893509,0.9998762011528015,1088.4692115783691,714.4234206676483,0.9920560717582703,1061.32630443573,765.070903301239,0.985296368598938,923.0157541036606,560.3782134056091,0.9999111294746399,852.149729296565,448.23357939720154,0.9999794960021973
1847,1139.366016447544,757.3252103328705,0.9997788071632385,1090.3869099617004,713.1765449047089,0.9977148771286011,1062.4428362846375,761.3793015480042,0.9772613048553467,922.8700734376907,557.5548114776611,0.9997527599334717,800.1503582000732,471.450275182724,0.9999642372131348
1848,1135.428964138031,757.263932466507,0.9999725818634033,1092.748170375824,712.3391609191895,0.999640703201294,1060.6873578429222,764.7337803840637,0.9907739162445068,920.8865480422974,556.9154599905014,0.9991715550422668,801.173656463623,468.0479067116976,0.9999979734420776
1849,1122.1358205080032,752.9201364517212,0.9999853372573853,1092.6536592841148,709.4454902410507,0.989266574382782,1094.6778631210327,709.6095900535583,0.97945636510849,919.8937613964081,553.7757263183594,0.9993395805358887,800.7786679267883,464.1606752872467,0.999995231628418
1850,1110.313690662384,739.4716972708702,0.99998939037323,1091.1128695607185,708.3650161921978,0.9999885559082031,1054.8437285423279,753.6864709854126,0.9663203954696655,916.4012217819691,549.8434134721756,0.9999837875366211,802.477787733078,464.0073082447052,0.9998037815093994
1851,1107.7331532239914,730.5865941047668,0.9999839067459106,1087.7525792121887,707.3566411733627,0.9999783039093018,1053.386194229126,751.6080300807953,0.9794163703918457,915.7982701510191,549.3222286701202,0.9999659061431885,801.5838332176208,458.68486309051514,0.9999925494194031
1852,1107.4015344381332,731.1096365451813,0.9999853372573853,1088.261619091034,704.372739315033,0.9999477863311768,1052.3507964909077,749.7686078548431,0.9918351173400879,914.3809622526169,547.5510333478451,0.9999347925186157,801.2952835559845,456.9622325897217,0.9998990297317505
1853,1102.2712516784668,729.4345405101776,0.9996517896652222,1088.6279141902924,706.8030505180359,0.9999932050704956,1054.4112854003906,748.9123848676682,0.9962962865829468,915.5455799102783,548.1674027889967,0.9997572898864746,800.3954393863678,457.69629287719727,0.9999684691429138
1854,1105.8217630386353,722.1198077201843,0.9820616245269775,1087.6341753005981,703.5437660217285,0.9996968507766724,1051.8881035894156,743.5352268218994,0.996673583984375,913.1355092525482,547.7987112998962,0.9996004104614258,800.8646945953369,454.22460436820984,0.999996542930603
1855,1102.5275540351868,719.7100884914398,0.9898086786270142,1087.735101699829,700.3588520884514,0.9994484186172485,1052.5520411133766,741.1808466911316,0.9900283813476562,913.7436327934265,546.9644640684128,0.9999906420707703,801.6772725582123,451.77601647377014,0.9999990463256836
1856,1104.0531628131866,717.3128703832626,0.9674992561340332,1088.1479842662811,699.2088292241096,0.9998436570167542,1053.0487123727798,741.5534671545029,0.9954781532287598,913.4323925971985,546.1684175729752,0.9999799728393555,802.5659847259521,450.94538366794586,0.9999982118606567
1857,1103.5869526863098,720.4544312953949,0.9841928482055664,1089.0217196941376,700.832123041153,0.9999490976333618,1052.806989312172,742.20676445961,0.994475781917572,914.1314371824265,547.2041148543358,0.9999271631240845,803.266996383667,449.17205119132996,0.9999958276748657
1858,1103.6154708862305,721.7161524295807,0.9728361368179321,1088.1826429367065,704.6079323291779,0.999919593334198,1052.5976780653,742.239004611969,0.9860135316848755,912.6544437408447,547.2387987971306,0.9999004602432251,802.7772052288055,448.4251403808594,0.9999773502349854
1859,1103.1359310150146,722.5850901603699,0.9775950312614441,1088.2405982017517,704.9260346889496,0.9998933672904968,1051.7718069851398,743.6987125873566,0.9953999519348145,913.3281922340393,547.2734684348106,0.9997877478599548,802.5485042333603,449.743595123291,0.9999004602432251
1860,1103.2117342948914,722.3001674413681,0.9290645718574524,1087.2370715141296,703.9177021980286,0.9997609853744507,1050.8504612445831,743.5351054668427,0.993289589881897,915.5545910596848,546.3726997375488,0.999996542930603,804.3452584445477,448.3951168060303,0.9999961853027344
1861,1101.2598515748978,723.7473814487457,0.8848534822463989,1086.443528175354,707.0529174804688,0.9990823268890381,1051.1791312098503,743.639452457428,0.9856201410293579,913.7644758224487,546.9944397211075,0.9999507069587708,804.017739109695,448.77008724212646,0.9999992847442627
1862,1102.953477859497,722.668915271759,0.9816621541976929,1086.5436069965363,705.9712038040161,0.9996030330657959,1051.9002669230103,742.5694196224213,0.979102611541748,915.079510986805,546.6000859737396,0.9999874234199524,802.6046967506409,448.1051571369171,0.9999980926513672
1863,1104.4004650115967,721.8218026161194,0.9932488203048706,1087.2191605567932,703.7929573059082,0.9998202323913574,1051.7498741149902,742.8287346363068,0.9927723407745361,913.3490874767303,545.0696747303009,0.999954879283905,802.0770308971405,449.30185317993164,0.9999990463256836
1864,1104.1964201927185,721.5141785144806,0.9186767339706421,1087.0033068656921,703.789960861206,0.9999686479568481,1052.463300973177,742.805855512619,0.9986013174057007,913.4945566654205,546.0473730564117,0.9999839663505554,802.7775204181671,449.3512680530548,0.9999988079071045
1865,1105.5815699100494,721.2095906734467,0.8914703130722046,1088.3691172599792,703.2890758514404,0.9999890923500061,1052.324329316616,743.5431072711945,0.989827036857605,914.1781189441681,547.9801112189889,0.9997590780258179,804.3994788229465,448.86119294166565,0.9999970197677612
1866,1105.0529935359955,721.554437160492,0.6025038957595825,1088.0034749507904,703.6830930709839,0.9999661445617676,1052.4937807917595,743.8492000102997,0.9966428279876709,915.16817933321,546.0755553245544,0.99998539686203,803.0844847559929,448.0512886047363,0.9999961853027344
1867,1105.175363779068,721.070743560791,0.6820052862167358,1087.5930061340332,703.638298034668,0.9998657703399658,1052.8026535511017,742.6726834774017,0.9851526021957397,914.0937008857727,544.9190361499786,0.9999094009399414,802.4755527973175,449.7235355377197,0.9999977350234985
1868,1106.6395177841187,719.7866065502167,0.7828766703605652,1088.4976034164429,703.0511479377747,0.999967098236084,1052.954123198986,742.7137401103973,0.9873839616775513,913.420007944107,545.2951476573944,0.9999704957008362,811.8144391179085,441.71173572540283,0.9999301433563232
1869,1104.7674450874329,721.0755701065063,0.8767489194869995,1088.123571395874,702.5811429023743,0.9999237060546875,1053.7649735212326,743.1733312606812,0.9960261583328247,913.2719764709473,546.7277165651321,0.9996906518936157,803.9651566110551,449.58850145339966,0.999993085861206
1870,1106.5714091062546,721.0527849197388,0.8440173864364624,1089.1614229679108,702.3418257236481,0.9999970197677612,1053.008772969246,743.8658094406128,0.9978147745132446,915.8969873040915,548.5508635044098,0.9999276995658875,803.8889729976654,448.83154582977295,0.9999974966049194
1871,1108.0223330073059,719.2954902648926,0.9178279042243958,1089.3171553611755,701.236959695816,0.9999901056289673,1053.204449892044,743.0152003765106,0.9982903599739075,915.8936664536595,548.9526454806328,0.9984910488128662,804.9946701526642,448.1495084762573,0.9999942183494568
1872,1106.2116403579712,719.8454132080078,0.8508021235466003,1088.4943256378174,702.6379256248474,0.9998009204864502,1052.9857981801033,743.5296020507812,0.9893516302108765,915.9274802729487,545.5150480270386,0.9999604821205139,804.3277789652348,447.4377841949463,0.9999924898147583
1873,1106.770247578621,719.0382633209229,0.7988295555114746,1089.512020111084,701.1340903043747,0.9999909400939941,1053.0744553804398,743.7268319129944,0.9917356371879578,915.9428426213562,545.0553905963898,0.9999854564666748,805.7241426706314,444.355010420084,0.9999805688858032
1874,1106.1486378908157,721.730278968811,0.6934528946876526,1088.185920715332,702.4850907325745,0.9998877048492432,1052.8857525587082,743.7839694023132,0.9940478801727295,913.9861195087433,547.1286289095879,0.9990085959434509,804.9780149459839,447.1470293998718,0.9999911785125732
1875,1105.6661648750305,722.5233564376831,0.9342325925827026,1087.9966168403625,703.2602767944336,0.9998921155929565,1054.2440431118011,745.0820302963257,0.9985311031341553,914.7723317146301,546.8220134973526,0.9999206066131592,803.7213818430901,446.99952840805054,0.9999829530715942
1876,1105.040205001831,721.4711396694183,0.973577618598938,1088.0111575126648,702.8038845062256,0.9999260902404785,1053.8813927173615,744.0315856933594,0.996145486831665,915.8457703888416,547.6869167387486,0.9999417066574097,805.7742795944214,443.04421097040176,0.9999485611915588
1877,1106.6720132827759,719.8626527786255,0.9162425994873047,1088.4930410385132,702.8942875862122,0.9997714757919312,1052.3572807908058,742.4927453994751,0.9988415837287903,916.7997611761093,546.3379362821579,0.999968945980072,816.4097256660461,437.7517919540405,0.99997878074646
1878,1105.8989419937134,721.5842599868774,0.9003612995147705,1088.1348357200623,702.8072319030762,0.9999774694442749,1052.9138941764832,743.0281155109406,0.9982390403747559,913.2412650585175,546.4141639471054,0.9999950528144836,802.9552252292633,447.171443939209,0.9999798536300659
1879,1104.3378691673279,721.8190686702728,0.997856855392456,1087.9970440864563,702.7316861152649,0.9999762773513794,1053.1360441446304,742.8083975315094,0.9980449080467224,914.1777236461639,547.234397828579,0.9997282028198242,802.9541265964508,448.0248792171478,0.9999934434890747
1880,1105.948430299759,720.9864206314087,0.9725453853607178,1088.7934188842773,702.9396982192993,0.9999877214431763,1053.0529925823212,742.6718881130219,0.9969770908355713,913.7194216251373,545.5098578929901,0.9999370574951172,816.0579671859741,437.9115962982178,0.9999938011169434
1881,1104.7604937553406,722.0758410692215,0.9795819520950317,1087.7221422195435,703.4782547950745,0.9998705387115479,1053.2411292791367,743.5370256900787,0.9985560178756714,914.1803458929062,546.24369597435,0.9999680519104004,818.6900480985641,437.93380296230316,0.9999974966049194
1882,1104.0764949321747,721.4159204959869,0.9463567733764648,1087.7965083122253,703.9648313522339,0.9999691843986511,1052.329645037651,743.1533482074738,0.9971527457237244,914.7483961582184,547.7427769899368,0.9980663061141968,817.0906627178192,437.6310542821884,0.9999971389770508
1883,1104.7910678386688,721.3296303749084,0.914313793182373,1088.5500810146332,704.3584387302399,0.9999235272407532,1053.5938775539398,742.74866771698,0.988359808921814,913.2011489868164,548.8689928650856,0.9855928421020508,815.0383262634277,438.3108103275299,0.9999865293502808
1884,1104.278879404068,720.8648054599762,0.9205302000045776,1088.9703118801117,701.5585746765137,0.9999604821205139,1053.06130027771,743.2688283920288,0.9949559569358826,914.4238072633743,545.3188397884369,0.9999516010284424,816.7871425151825,437.9231262207031,0.9999934434890747
1885,1107.038165807724,720.3246536254883,0.9338513612747192,1088.867428779602,702.4696102142334,0.9999145269393921,1052.568445801735,742.2471137046814,0.9558227062225342,911.09574842453,544.8385992050171,0.998133659362793,802.2745097875595,447.68573665618896,0.9999905824661255
1886,1105.350001335144,721.0250818729401,0.9754980802536011,1088.2709016799927,703.9841136932373,0.9999911785125732,1053.1940717697144,743.241635799408,0.9987131953239441,914.1991904973984,547.5182118415833,0.9999618530273438,818.8896640539169,436.70179027318954,0.9999945163726807
1887,1105.666838169098,721.1920130252838,0.8932244777679443,1088.7200934886932,702.2021207809448,0.9999487400054932,1052.5197709798813,743.2974576950073,0.9951176643371582,916.7459024190903,548.2839317023754,0.9996744394302368,818.2426574230194,438.5277247428894,0.9999898672103882
1888,1105.2805602550507,721.1381351947784,0.43627896904945374,1088.871043920517,701.6408610343933,0.9999468326568604,1053.4943056106567,743.1823859214783,0.9978346228599548,914.0650631189346,548.3359170258045,0.9998500347137451,802.7544084787369,447.21153354644775,0.9999662637710571
1889,1106.721155166626,721.7526030540466,0.9436238408088684,1088.9807493686676,703.2354879379272,0.9999871253967285,1052.458458185196,742.9740145206451,0.998333215713501,913.941083908081,546.1698018312454,0.999717116355896,802.0925581455231,447.3199830055237,0.9999723434448242
1890,1107.48666203022,719.4638843536377,0.7101050019264221,1089.4640002250671,702.162887096405,0.9999366998672485,1052.6352682709694,742.854602098465,0.9663066267967224,914.1676176786423,544.0912692546844,0.9999905228614807,806.1661550998688,443.49024415016174,0.9999717473983765
1891,1107.5360248088837,721.2675337791443,0.9337435960769653,1089.0784327983856,703.3193120956421,0.999992847442627,1052.7927596569061,743.2084443569183,0.9930382966995239,912.9112107753754,545.867627620697,0.9999046921730042,804.49350425601,444.0725692138076,0.9999592304229736
1892,1105.8294672966003,721.613701581955,0.8595715761184692,1088.4713878631592,702.1812052726746,0.999984860420227,1053.126158952713,742.9952318668365,0.9911692142486572,913.2274208068848,546.2109764814377,0.999864935874939,816.8658132553101,436.74782049655914,0.9999732375144958
1893,1106.097441315651,721.7700252532959,0.9456462860107422,1090.5398247241974,700.6286582946777,0.999996542930603,1053.4022884368896,742.6623668670654,0.9959640502929688,913.0740602016449,547.6637241244316,0.9841535091400146,802.2127891778946,445.1082286834717,0.9999936819076538
1894,1105.856934785843,720.8342018127441,0.9115358591079712,1088.7803032398224,703.2648086547852,0.9999873638153076,1052.9195870757103,742.546478509903,0.9952130317687988,914.4995338916779,547.9054830223322,0.9993869066238403,803.2096601724625,444.97189795970917,0.9999749660491943
1895,1108.2149412035942,718.4087340831757,0.8409504890441895,1090.45414853096,700.749908208847,0.9999858140945435,1053.245829463005,742.6223518848419,0.9925986528396606,913.5774343013763,545.2647318840027,0.999191403388977,803.9768173340708,443.86540526151657,0.9999701976776123
1896,1104.6996302604675,721.237872838974,0.9201849699020386,1089.1083722114563,701.5254776477814,0.99996018409729,1053.1360749006271,741.8565028905869,0.9978770017623901,913.6062817573547,547.037768304348,0.9757887125015259,817.4519274234772,435.60748997330666,0.99991774559021
1897,1106.1357741355896,721.4522449970245,0.8838350772857666,1090.041306257248,701.0535323619843,0.9999481439590454,1054.1664307117462,742.9612703323364,0.999305009841919,914.7499854564667,547.5811271071434,0.999995231628418,805.4507185220718,443.4884344339371,0.9999747276306152
1898,1108.0557577311993,716.9108840227127,0.7980503439903259,1089.3260986804962,698.3521475791931,0.9999819993972778,1052.8841047883034,740.3105664253235,0.9942220449447632,914.6407917737961,549.9669412374496,0.9999308586120605,803.7761417925358,446.9834637641907,0.9999709129333496
1899,1102.4449262619019,705.5867247581482,0.6620089411735535,1084.1720282435417,686.4237103462219,0.9998196363449097,1051.643542766571,730.145580291748,0.9993736743927002,913.284815788269,547.0566155314445,0.99986332654953,804.539929330349,446.58103227615356,0.9999474287033081
1900,1098.569222331047,693.805055975914,0.9590420722961426,1078.6059348583221,676.1004714667797,0.9999974966049194,1052.9933525323868,725.6998655796051,0.9999178647994995,912.707426071167,543.9739742279053,0.9996471405029297,815.9592366218567,437.0402190685272,0.9999844431877136
1901,1091.3392153382301,692.4954415857792,0.10519644618034363,1076.2411394566298,674.5897241830826,0.9999970197677612,1051.8108602166176,722.1964108943939,0.999747633934021,910.362074136734,542.031409740448,0.9808033108711243,802.8516892194748,442.6635431051254,0.9999775886535645
1902,1096.8201048374176,685.9691175222397,0.8788200616836548,1078.3494663238525,668.6124333143234,0.9999963641166687,1048.749083995819,720.1757698059082,0.990060031414032,910.5466346740723,543.0298480987549,0.9986733198165894,801.2979736328125,443.77797743678093,0.9999890923500061
1903,1091.7946610450745,687.6906480789185,0.49854058027267456,1074.3912200927734,667.3949546217918,0.9999986290931702,1047.8764481544495,718.7565894126892,0.9996534585952759,907.9709938336164,541.8693087100983,0.995075523853302,801.6306974887848,442.7445135116577,0.9999911785125732
1904,1090.2664188146591,682.9303654432297,0.8090929985046387,1074.879266500473,665.4572701454163,0.999995231628418,1053.585389137268,714.7234568595886,0.9998661279678345,908.1480458825827,542.7891845703125,0.9981081485748291,801.3217542171478,442.9822235107422,0.9999942779541016
1905,1093.1769942045212,684.8848340511322,0.9999127388000488,1076.8596802949905,662.6620399951935,0.9999995231628418,1054.4482340812683,713.7856273651123,0.9999724626541138,908.563482761383,543.9343671798706,0.9984151124954224,801.4072413444519,443.2099365592003,0.9999922513961792
1906,1095.5994300842285,689.6321165561676,0.9999786019325256,1077.9218415021896,667.5934452116489,0.9999966621398926,1054.9733719825745,718.3338420391083,0.9996430277824402,909.6257634162903,544.7776122093201,0.9994081258773804,801.8221101760864,443.0943173766136,0.9999885559082031
1907,1098.1268776655197,694.6477706432343,0.9999529123306274,1081.0875134468079,673.3017899990082,0.9999828934669495,1057.1278100013733,722.7752997875214,0.9999582767486572,910.367458820343,548.2066729366779,0.99928879737854,803.66871124506,441.9036338329315,0.9998342394828796
1908,1102.5342571735382,698.6163413524628,0.9998153448104858,1082.879254102707,674.3294171094894,0.9999862909317017,1058.008641242981,723.3524941802025,0.999958872795105,914.9208381175995,553.2522392272949,0.5193378925323486,802.386879324913,447.4723467826843,0.999987006187439
1909,1103.8964567184448,702.4043569564819,0.9999816417694092,1086.4858078956604,680.052342414856,0.9999731183052063,1059.585682630539,727.1905188560486,0.9999555349349976,913.1450569629669,549.666212439537,0.9967176914215088,802.800967335701,448.15845346450806,0.9997236728668213
1910,1105.9498858451843,706.7194225788116,0.999991238117218,1085.680896639824,686.6636443138123,0.9999038577079773,1057.1414647102356,732.9514982700348,0.9998854994773865,914.7744499444962,551.8454413414001,0.9997587203979492,819.4411600828171,438.29432010650635,0.9998489618301392
1911,1105.6378049850464,715.6902608275414,0.9999951124191284,1084.093651048839,691.057380259037,0.9992616176605225,1053.4069390296936,737.5003528594971,0.9924081563949585,920.2615876197815,553.1998805999756,0.7257416248321533,820.1483891159296,439.5770778656006,0.9999849200248718
1912,1105.1354486942291,721.3647003173828,0.9999862909317017,1083.5282672941685,694.2501039505005,0.9998148083686829,1053.0688824653625,741.5884252786636,0.9982484579086304,923.0511631965637,555.9818872585893,0.967128336429596,803.3136903047562,457.219384431839,0.8088912963867188
1913,1106.0766032934189,737.5966353416443,0.9996947050094604,1081.0183029174805,697.5803868770599,0.998879075050354,1051.3151286840439,743.8100533485413,0.998217761516571,924.065917417407,559.3371634483337,0.9997337460517883,821.5533385276794,445.75577986240387,0.9999359846115112
1914,1108.4857181310654,740.6556803584099,0.9997698664665222,1079.2079403400421,697.989155292511,0.9995653033256531,1049.9702112674713,744.4801607131958,0.9965025186538696,924.1431444734335,557.8612713813782,0.9996996521949768,803.0504640936852,458.65603733062744,0.9992382526397705
1915,1110.9027924537659,740.0857712775469,0.999798059463501,1079.673128604889,697.6394605636597,0.9995154738426208,1048.9872212409973,743.6033344268799,0.9829006791114807,924.9306772947311,557.3863716125488,0.9906103610992432,803.9619806930423,457.31275486946106,0.9994509220123291
1916,1118.998679637909,744.5021908283234,0.993864893913269,1078.7947087287903,703.0918636322021,0.9996599555015564,1050.6039131879807,746.3564743995667,0.9669408798217773,922.9467489719391,559.7371501922607,0.9949668645858765,819.5670320093632,446.83402943611145,0.9999185800552368
1917,1120.583771944046,753.6209132671356,0.9988385438919067,1047.8441135883331,748.4836422801018,0.9867603778839111,1084.4905622899532,705.5248568058014,0.9760345816612244,925.5914350748062,559.5430784225464,0.9969691038131714,818.7070130109787,447.48093366622925,0.9995303153991699
1918,1128.5547506809235,760.6552872657776,0.9975290298461914,1053.5324105024338,755.325372338295,0.9966802000999451,1091.7245696783066,710.5157446861267,0.9671263694763184,925.8995203971863,561.947863817215,0.9997940063476562,824.275200843811,447.18452978134155,0.9989488124847412
1919,1129.1011428833008,762.4348654747009,0.9755706787109375,1091.4580436944962,717.3598527908325,0.9980137348175049,1094.2240858078003,717.6320432424545,0.98076331615448,927.9952626228333,563.8068412542343,0.9999685287475586,825.3764185905457,448.85974407196045,0.9999619722366333
1920,932.2470960766077,566.150054693222,0.9918380975723267,1091.7114250659943,722.8233360052109,0.9977468252182007,1096.4459731578827,723.0943410992622,0.9902924299240112,930.8698099851608,567.0149328708649,0.996575117111206,820.4041986465454,450.1522765159607,0.9999821782112122
1921,1122.732274055481,770.7087374925613,0.9948806762695312,1089.2631647586823,726.8877775669098,0.9996498823165894,1055.0346665382385,773.908611536026,0.9384692311286926,929.613659620285,568.1681833267212,0.9990507960319519,822.5449702739716,451.17137771844864,0.999097466468811
1922,1123.8909103646874,765.3160648345947,0.9999090433120728,1085.602945804596,726.9974172115326,0.9996621012687683,1053.1657568216324,774.2555904388428,0.993220329284668,929.5228474140167,569.0729851722717,0.9996849894523621,823.1077566146851,450.44620871543884,0.9905542135238647
1923,1123.4844347834587,757.1817940473557,0.9999979734420776,1082.070060491562,723.8328410983086,0.9999812841415405,1052.519234597683,771.6023011505604,0.9598650932312012,927.1356506347656,564.6990887522697,0.9999121427536011,822.3510472774506,449.9271991252899,0.6219474077224731
1924,1125.0149052143097,748.087573736906,0.9999883770942688,1078.5003128051758,720.4350745677948,0.9999980926513672,1053.1939761638641,770.1227459907532,0.9736536741256714,928.7425994873047,566.2378277778625,0.9998509883880615,823.9030587673187,448.599924325943,0.9992611408233643
1925,1124.082014106214,744.5664076805115,0.9999802112579346,1078.3994669914246,717.2259130477905,0.9999295473098755,1052.6292678117752,765.6327356100082,0.9956674575805664,925.2150232791901,563.3535525202751,0.9999582171440125,822.4652578830719,450.1358654499054,0.9999890327453613
1926,1125.3532923460007,735.617757320404,0.9999961853027344,1077.8135195970535,709.5602535009384,0.999998927116394,1053.7969808578491,761.0312032699585,0.9342551231384277,928.5894637107849,564.955775141716,0.9999628067016602,820.9278082847595,450.9419174194336,0.7644550800323486
1927,1131.9727578740567,730.1824737787247,0.999952495098114,1075.8762420117855,702.3550977706909,0.9999984502792358,1053.6913492679596,755.6160283088684,0.9448888301849365,927.8872718811035,564.2642461359501,0.9998911023139954,535.4218444824219,199.88190269470215,0.230007141828537
1928,1136.4365923404694,731.5661851465702,0.9999880790710449,1077.4665267467499,695.1329107284546,0.9999985098838806,1056.713706254959,752.5418977737427,0.9471255540847778,928.020120382309,564.4283478558064,0.9970524311065674,799.2603230476379,468.9795001745224,0.9983558654785156
1929,1140.5528235435486,730.6221783161163,0.9999906420707703,1079.6487839221954,693.4999341964722,0.999994158744812,1059.5876682698727,751.118331193924,0.9777781963348389,926.5542368888855,563.9662662111223,0.999110221862793,819.3557918667793,450.65330040454865,0.7981281876564026
1930,1144.7717070579529,736.781108379364,0.9999548196792603,1085.061210155487,694.8622312545776,0.9999842643737793,1062.4113631248474,754.1802091598511,0.8549787998199463,927.2203369140625,564.4047086834908,0.9997944831848145,800.8160009384155,470.72859168052673,0.9678224325180054
1931,1145.7590537071228,739.6392889022827,0.9999586343765259,1088.4383897781372,695.1210112571716,0.9999852776527405,1066.1584448814392,754.1339039802551,0.7379558086395264,926.3765096664429,564.4410067200661,0.999802827835083,800.7949032783508,472.5161147117615,0.953963041305542
1932,1150.3168895244598,747.9236413761973,0.977363109588623,1092.9927290678024,695.3600099086761,0.999884843826294,1092.6809910535812,702.5477356910706,0.641817569732666,927.3645958900452,565.1861737966537,0.9998334050178528,275.46207243204117,548.5773483514786,0.9938325881958008
1933,1153.986264705658,751.2230796813965,0.9922529458999634,1093.4338657855988,701.2905945777893,0.9974679946899414,1072.3059239387512,758.7901570796967,0.9904012084007263,926.4262499809265,564.9031202197075,0.9998785853385925,799.0226716995239,472.51072454452515,0.9918698072433472
1934,1154.8761242628098,756.5747396945953,0.9410017728805542,1096.0623173713684,705.5076065063477,0.9998537302017212,1073.226895570755,762.0328693389893,0.9945114850997925,928.3634037971497,567.5037751197815,0.9995352029800415,801.0374245643616,476.3305113315582,0.1160295307636261
1935,1161.0770354270935,761.4095978736877,0.9773529767990112,1101.9021250009537,706.3797775506973,0.9999400973320007,1075.7080190181732,761.0152115821838,0.9609941840171814,931.4315946698189,568.1699728965759,0.999700129032135,824.9557294845581,450.2240674495697,0.8563910722732544
1936,1161.1491086483002,766.3794310092926,0.9651429057121277,1104.5557816028595,708.1215756610036,0.9999351501464844,1077.8416537046432,760.0170974731445,0.9662911891937256,930.6355048418045,567.8196322917938,0.999563455581665,799.5597810745239,482.56411933898926,0.9947212934494019
1937,1160.4522681236267,770.1921489238739,0.5705490708351135,1104.657431602478,709.542489528656,0.9971164464950562,1076.9727841615677,765.5774579048157,0.976729154586792,931.0787434577942,569.9139528274536,0.999835193157196,804.0742816329002,487.43808484077454,0.043125152587890625
1938,1163.466966509819,764.9721670746803,0.935720682144165,1105.0385327339172,708.5526365637779,0.9997284412384033,1077.7985183000565,764.4614939391613,0.9972678422927856,934.6945345401764,569.9774165153503,0.9991095066070557,685.9715456962585,821.640613079071,0.995745062828064
1939,1163.5814926922321,762.0122646093369,0.9778460264205933,1102.4457206726074,707.7732746452093,0.9996944665908813,1079.3027458190918,764.8877326846123,0.8062076568603516,928.458625793457,576.5641233921051,0.9995232820510864,850.9924644231796,463.38165950775146,0.5738983154296875
1940,1164.786608994007,757.1281095743179,0.9964600801467896,1104.0102896690369,706.0509449243546,0.999813437461853,1078.355081319809,765.0367136001587,0.9906091690063477,927.1435194015503,575.6695880889893,0.9977089166641235,801.6911323070526,482.4771488904953,0.9999584555625916
1941,1167.6892952919006,755.184558391571,0.9988707304000854,1105.8871500492096,704.4916732311249,0.999966561794281,1082.6982728242874,758.9259080886841,0.9789502024650574,927.41335105896,577.051486492157,0.9997856616973877,800.6528081893921,486.402245759964,0.9999709129333496
1942,1169.1427607536316,751.8998713493347,0.999186635017395,1107.924560084939,698.6839559078217,0.9996725916862488,1086.0523128509521,755.4894045591354,0.9693328738212585,924.2458641827106,576.670741558075,0.9991159439086914,800.3623607158661,486.9720449447632,0.9999874830245972
1943,1169.7896733283997,752.118891954422,0.9993082284927368,1108.2711878716946,701.1367721557617,0.999945878982544,1087.0577416419983,755.4105554223061,0.9859213829040527,925.8392391204834,578.2219381332397,0.9977303743362427,801.679878950119,484.4004243016243,0.9999985694885254
1944,1170.8641285896301,751.6625504493713,0.9987511038780212,1108.8959023952484,698.3152409791946,0.9995008707046509,1088.6199595928192,754.667241692543,0.9968832731246948,924.2802940011024,579.8023455440998,0.9998831748962402,799.1865439414978,484.1054661422968,0.9999843239784241
1945,1169.5576360225677,754.107155919075,0.9925605654716492,1107.8425039052963,702.0819311141968,0.99997878074646,1089.1903116703033,753.9290273189545,0.9961243867874146,924.8040497899055,580.4062851369381,0.9999199509620667,801.2547159194946,486.89792108535767,0.9999980926513672
1946,1173.0487629175186,757.6946749687195,0.9583101272583008,1112.6096272468567,700.5159978866577,0.9999237060546875,1089.4197635650635,750.5053157806396,0.9992030262947083,924.8478739261627,576.4618129730225,0.9998601675033569,800.3306031227112,483.24102890491486,0.9999970197677612
1947,1171.1741434335709,757.0591659545898,0.812187910079956,1111.7034883499146,701.9499349594116,0.9998788237571716,1087.8203120231628,751.8863847255707,0.9946289658546448,923.9111548289657,576.2496838569641,0.9965062737464905,851.8540945053101,457.89634943008423,0.9950069189071655
1948,1166.2633879184723,760.6187705993652,0.6766071915626526,1110.0971171855927,703.1477785110474,0.9998741149902344,1085.4263520240784,753.5019719600677,0.995212197303772,923.7292642891407,577.6093554496765,0.9996192455291748,851.2716554403305,455.0265176296234,0.9999833703041077
1949,1164.2471445053816,759.2967128753662,0.9639748930931091,1108.15969209373,701.2533612251282,0.9997295141220093,1082.7477177381516,753.0393190383911,0.9429255723953247,924.329725831747,575.0714845657349,0.9991618394851685,851.0282294154167,453.86024272441864,0.9999740719795227
